"cod_pais","pais","dato_pais_grado_3","dato_pais_grado_6","dato_grupo_grado_3","dato_grupo_grado_6","dato_region_grado_3","dato_region_grado_6","letra_magn","letra_ord","materia","nombre_categoria","descripcion_categoria","ej_3grado","ej_6grado","grupo","region"
"cu","Cuba","10.39","13.64","23.00","22.00","25.64","23.28","1.00","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Redactar p??rrafos en forma colectiva, partiendo de ilustraciones (3?? grado).","Redactar p??rrafos en los que se desarrollen ideas esenciales previamente dadas (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","30.00","45.00","23.00","25.00","27.02","22.93","1.00","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Demostrar la comprensi??n de lo le??do en forma oral y escrita, en silencio, al explicar el significado de algunas palabras y oraciones, al responder a preguntas sobre el contenido del texto, al hallar palabras y expresiones que se refieran a personajes y a las acciones que estos realizan, al establecer relaciones entre las ilustraciones y el contenido de las lecturas (3?? grado).","Reconocer las ideas esenciales en p??rrafos y fragmentos le??dos (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","27.00","09.09","13.00","4.00","10.70","4.00","1.00","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","Continuar prestando atenci??n a la pronunciaci??n correcta de todo tipo de palabras, y en especial, a aquellas con complejidades como mn, cc, diptongos y a las que presenten s??labas inversas y mixtas terminadas en s, r, l, d (3?? grado).","Ejercitaci??n de habilidades logradas con relaci??n a la correcci??n, fluidez, expresividad y comprensi??n de la lectura (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","32.00","36.36","35.00","39.00","33.70","39.14","1.00","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","Familiarizarse con an??cdotas e instrucciones (3?? grado).","Reconocer en forma pr??ctica, noticias, avisos, historietas y chistes (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","5.00","9.00","24.00","26.00","20.28","19.44","1.00","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","","","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","5.00","0.00","5.00","6.00","8.28","14.46","1.00","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","Valorar la conducta de los personajes de la lectura (3?? grado","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","0.00","0.00","7.00","5.00","9.37","8.99","1.00","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","No hay ejemplos en el curr??culo de este pa??s.","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","20.90","19.00","22.00","20.00","20.93","22.56","1.00","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Reconocimiento de prismas en objetos del medio circundante y en modelos. (3?? grado)","Tri??ngulo: clasificaci??n seg??n sus lados y ??ngulos. (6?? grado)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","9.80","8.90","25.00","20.00","21.71","18.19","1.00","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Introducci??n del kil??metro y de las relaciones kil??metro-metro, metro-mil??metro; ejercicios de conversi??n. (3?? grado)","Unidades de volumen. El dec??metro c??bico y su relaci??n con el cent??metro c??bico. El metro c??bico y su relaci??n con el dec??metro c??bico y el cent??metro c??bico. El mil??metro c??bico. (6?? grado)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","61.10","67.10","42.00","51.00","43.17","46.66","1.00","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Determinaci??n del antecesor y sucesor. (3?? grado)","C??lculo de sumas, diferencias, multiplicaci??n, divisi??n y potenciaci??n. (6?? grado)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"cu","Cuba","8.10","5.10","4.00","3.00","4.82","3.61","1.00","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","Introducci??n y soluci??n de ecuaciones del tipo 67 ??? x = 25.","Sustituci??n de valores de la variable en una ecuaci??n. Concepto de valores que satisfacen una ecuaci??n. Soluciones. Conjunto soluci??n.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","6.80","","17.00","","16.51","1.00","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Observaci??n de la tecnolog??a en la producci??n de empresas locales, laboratorios y centros de investigaci??n, desarrollo e innovaci??n.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","23.30","","29.00","","22.54","1.00","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","Compara la estructura y funci??n de los sistemas: digestivo, circulatorio, respiratorio y excretor.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","4.90","","10.00","","12.19","1.00","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Indagaci??n sobre los ecosistemas, componentes bi??ticos y no bi??ticos, a la vez que consideraci??n de las medidas para su protecci??n y el desarrollo sostenible.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","11.70","","11.00","","11.16","1.00","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","Formas de energ??a (t??rmica, nuclear y e??lica).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","9.70","","5.00","","7.41","1.00","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","Cambios de estado: fusi??n, solidificaci??n, condensaci??n, licuefacci??n, evaporaci??n, ebullici??n, sublimaci??n, cristalizaci??n.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","37.90","","15.00","","17.42","1.00","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Discusi??n sobre el origen, composici??n y la evoluci??n del nuestro Sistema Solar.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","","5.80","","14.00","","12.78","1.00","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Analiza la c??lula y la formaci??n de tejidos y ??rganos.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","3.36","5.15","2.00","5.00","8.75","9.26","1.00","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","Utilizaci??n de conectores de orden para marcar la sucesi??n de hechos en las oraciones de la introducci??n, del desarrollo y de la conclusi??n de la biograf??a","Explicaci??n del tema seleccionado para el art??culo expositivo, relacionando las ideas mediante conectores de causa consecuenci","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","11.76","7.22","31.00","28.00","29.33","28.82","1.00","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Ampliaci??n de su vocabulario por medio del diccionario y del uso de sin??nimos, ant??nimos y familias l??xicas para producir la autobiograf??a","Utilizaci??n de manera adecuada de los signos de puntuaci??n (punto y aparte, punto y seguido, coma) para delimitar las oraciones y los p??rrafos cuando escribe los borradores","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","6.72","12.37","24.00","25.00","20.87","23.47","1.00","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Narraci??n del cuento ajust??ndose a la intenci??n, los componentes y la estructura del cuento (inicio, nudo y desenlace)","Utilizaci??n de la estructura del informe de lectura (introducci??n, desarrollo y conclusi??n) (???) para producir el informe de lectura","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","05.04","7.22","19.00","20.00","15.47","15.10","1.00","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","Utilizaci??n de adverbios para hacer referencia al tiempo en que ocurrieron los hechos","Utilizaci??n de verbos en tiempo pasado y la primera y tercera persona gramatical en las oraciones de la an??cdota que produce","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","73.11","68.04","23.00","22.00","25.64","23.28","1.00","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Revisi??n y correcci??n del borrador con ayuda de su docente y sus compa??eros y compa??eras","Edici??n de borradores tomando en cuenta las sugerencias sus pares, las del o la docente y sus ideas propias para obtener la versi??n final","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","32.43","32.86","23.00","25.00","27.02","22.93","1.00","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Identificaci??n de las acciones principales que realiza la persona de la autobiograf??a, haciendo inferencias sencillas","Realizaci??n de las inferencias necesarias para comprender el sentido global de la carta de agradecimiento que lee","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"do","Rep??blica Dominicana","2.70","2.86","13.00","4.00","10.70","4.00","1.00","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","Lectura en voz alta y en silencio","Lectura en voz alta o en silencio del texto seleccionado (cuento, f??bula o leyenda) para el informe de lectura","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
